ID,class
5797,0
5798,0
5799,0
5800,0
5801,0
5802,1
5803,0
5804,1
5805,2
5806,1
5807,1
5808,0
5809,2
5810,1
5811,0
5812,0
5813,0
5814,1
5815,0
5816,1
5817,2
5818,1
5819,0
5820,1
5821,1
5822,0
5823,1
5824,2
5825,0
5826,0
5827,0
5828,0
5829,2
5830,2
5831,1
5832,0
5833,0
5834,2
5835,2
5836,0
5837,2
5838,1
5839,0
5840,1
5841,0
5842,0
5843,2
5844,1
5845,0
5846,0
5847,0
5848,2
5849,2
5850,0
5851,1
5852,0
5853,0
5854,2
5855,2
5856,0
5857,0
5858,0
5859,0
5860,2
5861,0
5862,0
5863,0
5864,2
5865,0
5866,0
5867,0
5868,0
5869,2
5870,1
5871,1
5872,0
5873,0
5874,0
5875,2
5876,0
5877,0
5878,0
5879,0
5880,1
5881,0
5882,0
5883,0
5884,2
5885,2
5886,1
5887,0
5888,0
5889,0
5890,2
5891,2
5892,0
5893,0
5894,2
5895,0
5896,1
5897,0
5898,0
5899,0
5900,2
5901,2
5902,1
5903,0
5904,1
5905,0
5906,0
5907,2
5908,0
5909,1
5910,0
5911,0
5912,0
5913,1
5914,1
5915,2
5916,2
5917,0
5918,0
5919,0
5920,0
5921,1
5922,0
5923,0
5924,1
5925,2
5926,0
5927,1
5928,0
5929,2
5930,1
5931,1
5932,0
5933,0
5934,2
5935,2
5936,0
5937,0
5938,1
5939,0
5940,0
5941,2
5942,0
5943,0
5944,0
5945,2
5946,0
5947,1
5948,0
5949,1
5950,0
5951,0
5952,0
5953,0
5954,1
5955,1
5956,0
5957,0
5958,0
5959,0
5960,2
5961,2
5962,0
5963,1
5964,1
5965,1
5966,0
5967,0
5968,2
5969,0
5970,0
5971,1
5972,1
5973,0
5974,2
5975,0
5976,2
5977,0
5978,2
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,2
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,2
5994,0
5995,1
5996,1
5997,1
5998,0
5999,0
6000,0
6001,1
6002,1
6003,1
6004,0
6005,0
6006,0
6007,1
6008,0
6009,0
6010,1
6011,2
6012,0
6013,0
6014,1
6015,0
6016,0
6017,0
6018,1
6019,1
6020,0
6021,0
6022,2
6023,0
6024,1
6025,0
6026,2
6027,0
6028,0
6029,1
6030,0
6031,1
6032,0
6033,0
6034,2
6035,0
6036,0
6037,0
6038,0
6039,1
6040,0
6041,1
6042,1
6043,2
6044,2
6045,2
6046,0
6047,1
6048,2
6049,1
6050,0
6051,0
6052,0
6053,2
6054,2
6055,0
6056,0
6057,2
6058,0
6059,0
6060,0
6061,2
6062,0
6063,0
6064,2
6065,0
6066,0
6067,0
6068,1
6069,0
6070,0
6071,0
6072,1
6073,0
6074,2
6075,0
6076,0
6077,0
6078,2
6079,0
6080,2
6081,2
6082,0
6083,2
6084,0
6085,1
6086,2
6087,2
6088,0
6089,0
6090,1
6091,0
6092,0
6093,2
6094,0
6095,0
6096,0
6097,0
6098,1
6099,0
6100,2
6101,0
6102,1
6103,0
6104,0
6105,0
6106,2
6107,0
6108,1
6109,0
6110,0
6111,0
6112,0
6113,2
6114,0
6115,2
6116,1
6117,2
6118,0
6119,2
6120,1
6121,0
6122,0
6123,2
6124,0
6125,2
6126,2
6127,0
6128,1
6129,0
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,2
6137,0
6138,0
6139,2
6140,0
6141,2
6142,0
6143,1
6144,0
6145,0
6146,0
6147,0
6148,0
6149,0
6150,2
6151,2
6152,0
6153,0
6154,0
6155,1
6156,1
6157,2
6158,1
6159,0
6160,2
6161,1
6162,2
6163,0
6164,0
6165,0
6166,0
6167,0
6168,0
6169,0
6170,1
6171,2
6172,1
6173,0
6174,0
6175,0
6176,0
6177,1
6178,0
6179,1
6180,0
6181,2
6182,2
6183,0
6184,0
6185,1
6186,1
6187,1
6188,0
6189,2
6190,0
6191,2
6192,0
6193,1
6194,2
6195,1
6196,0
6197,1
6198,2
6199,2
6200,0
6201,0
6202,1
6203,1
6204,0
6205,0
6206,0
6207,0
6208,1
6209,0
6210,0
6211,0
6212,1
6213,0
6214,0
6215,1
6216,0
6217,0
6218,0
6219,1
6220,1
6221,0
6222,0
6223,0
6224,0
6225,0
6226,0
6227,0
6228,0
6229,2
6230,1
6231,0
6232,0
6233,1
6234,1
6235,1
6236,1
6237,0
6238,1
6239,2
6240,0
6241,0
6242,0
6243,2
6244,1
6245,0
6246,0
6247,2
6248,1
6249,0
6250,0
6251,0
6252,0
6253,1
6254,0
6255,1
6256,0
6257,0
6258,2
6259,0
6260,0
6261,0
6262,1
6263,1
6264,0
6265,2
6266,1
6267,0
6268,2
6269,0
6270,0
6271,0
6272,2
6273,0
6274,1
6275,0
6276,0
6277,0
6278,1
6279,1
6280,1
6281,2
6282,1
6283,2
6284,0
6285,1
6286,2
6287,2
6288,0
6289,0
6290,1
6291,0
6292,1
6293,1
6294,2
6295,2
6296,2
6297,1
6298,2
6299,0
6300,0
6301,0
6302,0
6303,2
6304,1
6305,0
6306,1
6307,0
6308,0
6309,1
6310,0
6311,1
6312,1
6313,1
6314,2
6315,0
6316,0
6317,1
6318,1
6319,2
6320,2
6321,1
6322,0
6323,0
6324,0
6325,0
6326,2
6327,1
6328,0
6329,2
6330,2
6331,1
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,1
6340,1
6341,1
6342,0
6343,0
6344,1
6345,0
6346,0
6347,1
6348,0
6349,0
6350,1
6351,2
6352,1
6353,2
6354,2
6355,2
6356,1
6357,1
6358,0
6359,2
6360,1
6361,0
6362,0
6363,0
6364,2
6365,2
6366,1
6367,0
6368,0
6369,1
6370,0
6371,0
6372,0
6373,0
6374,0
6375,0
6376,0
6377,2
6378,0
6379,1
6380,2
6381,0
6382,2
6383,0
6384,2
6385,1
6386,0
6387,0
6388,0
6389,1
6390,2
6391,0
6392,1
6393,0
6394,1
6395,0
6396,0
6397,0
6398,0
6399,0
6400,0
6401,2
6402,1
6403,2
6404,1
6405,2
6406,1
6407,0
6408,2
6409,2
6410,0
6411,1
6412,1
6413,0
6414,1
6415,1
6416,1
6417,2
6418,0
6419,2
6420,1
6421,0
6422,1
6423,2
6424,0
6425,2
6426,0
6427,2
6428,0
6429,0
6430,1
6431,0
6432,2
6433,1
6434,0
6435,1
6436,1
6437,1
6438,0
6439,0
6440,0
6441,0
6442,0
6443,1
6444,2
6445,0
6446,0
6447,0
6448,1
6449,1
6450,2
6451,0
6452,0
6453,0
6454,2
6455,0
6456,0
6457,0
6458,0
6459,2
6460,2
6461,1
6462,0
6463,0
6464,1
6465,0
6466,0
6467,1
6468,1
6469,0
6470,0
6471,0
6472,2
6473,2
6474,1
6475,0
6476,0
6477,0
6478,0
6479,0
6480,0
6481,0
6482,0
6483,1
6484,0
6485,1
6486,1
6487,0
6488,2
6489,2
6490,0
6491,0
6492,1
6493,1
6494,0
6495,1
6496,0
6497,2
6498,2
6499,0
6500,2
6501,1
6502,0
6503,0
6504,2
6505,1
6506,1
6507,2
6508,2
6509,0
6510,0
6511,1
6512,0
6513,0
6514,1
6515,2
6516,1
6517,0
6518,0
6519,0
6520,0
6521,0
6522,2
6523,2
6524,0
6525,2
6526,0
6527,1
6528,0
6529,2
6530,0
6531,0
6532,0
6533,0
6534,2
6535,0
6536,1
6537,0
6538,1
6539,0
6540,0
6541,1
6542,2
6543,0
6544,0
6545,0
6546,0
6547,0
6548,0
6549,0
6550,0
6551,2
6552,2
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,2
6560,0
6561,0
6562,2
6563,1
6564,2
6565,0
6566,0
6567,0
6568,0
6569,0
6570,0
6571,1
6572,2
6573,0
6574,0
6575,2
6576,0
6577,0
6578,0
6579,0
6580,1
6581,0
6582,0
6583,2
6584,0
6585,2
6586,0
6587,2
6588,1
6589,0
6590,0
6591,0
6592,1
6593,0
6594,2
6595,0
6596,0
6597,1
6598,1
6599,0
6600,1
6601,2
6602,2
6603,1
6604,0
6605,0
6606,0
6607,0
6608,0
6609,1
6610,0
6611,0
6612,0
6613,1
6614,1
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,0
6622,1
6623,0
6624,0
6625,1
6626,1
6627,2
6628,0
6629,0
6630,2
6631,0
6632,2
6633,0
6634,1
6635,0
6636,2
6637,1
6638,0
6639,1
6640,0
6641,1
6642,1
6643,2
6644,0
6645,0
6646,2
6647,0
6648,0
6649,0
6650,2
6651,0
6652,0
6653,2
6654,1
6655,1
6656,0
6657,1
6658,0
6659,2
6660,0
6661,0
6662,2
6663,1
6664,1
6665,2
6666,0
6667,2
6668,2
6669,0
6670,0
6671,1
6672,1
6673,2
6674,2
6675,0
6676,2
6677,0
6678,0
6679,0
6680,0
6681,0
6682,1
6683,2
6684,0
6685,0
6686,1
6687,2
6688,0
6689,0
6690,2
6691,2
6692,0
6693,0
6694,0
6695,0
6696,0
6697,0
6698,0
6699,1
6700,1
6701,2
6702,0
6703,0
6704,0
6705,1
6706,0
6707,0
6708,2
6709,0
6710,1
6711,0
6712,2
6713,1
6714,1
6715,0
6716,0
6717,1
6718,0
6719,1
6720,0
6721,1
6722,0
6723,1
6724,1
6725,0
6726,1
6727,0
6728,0
6729,0
6730,0
6731,0
6732,1
6733,0
6734,0
6735,2
6736,1
6737,2
6738,1
6739,0
6740,2
6741,0
6742,2
6743,0
6744,0
6745,2
6746,0
6747,0
6748,2
6749,0
6750,1
6751,0
6752,0
6753,0
6754,0
6755,1
6756,0
6757,0
6758,0
6759,0
6760,2
6761,2
6762,2
6763,1
6764,0
6765,0
6766,2
6767,1
6768,1
6769,2
6770,0
6771,1
6772,0
6773,2
6774,0
6775,2
6776,0
6777,2
6778,0
6779,2
6780,0
6781,0
6782,0
6783,0
6784,1
6785,1
6786,0
6787,0
6788,0
6789,0
6790,1
6791,0
6792,0
6793,1
6794,1
6795,0
6796,0
6797,0
6798,0
6799,0
6800,0
6801,1
6802,2
6803,2
6804,0
6805,2
6806,2
6807,0
6808,1
6809,1
6810,0
6811,1
6812,0
6813,1
6814,1
6815,1
6816,2
6817,0
6818,2
6819,0
6820,0
6821,1
6822,1
6823,0
6824,0
6825,0
6826,0
6827,2
6828,0
6829,1
6830,1
6831,1
6832,2
6833,0
6834,0
6835,0
6836,0
6837,0
6838,1
6839,2
6840,2
6841,0
6842,0
6843,0
6844,1
6845,0
6846,1
6847,2
6848,0
6849,1
6850,0
6851,2
6852,0
6853,1
6854,0
6855,2
6856,1
6857,1
6858,0
6859,2
6860,0
6861,1
6862,0
6863,1
6864,0
6865,0
6866,0
6867,0
6868,1
6869,1
6870,0
6871,0
6872,2
6873,1
6874,0
6875,1
6876,0
6877,1
6878,0
6879,0
6880,0
6881,0
6882,2
6883,0
6884,2
6885,0
6886,1
6887,1
6888,0
6889,1
6890,2
6891,1
6892,0
6893,0
6894,0
6895,2
6896,1
6897,2
6898,0
6899,1
6900,1
6901,0
6902,2
6903,0
6904,0
6905,2
6906,2
6907,0
6908,0
6909,0
6910,1
6911,1
6912,0
6913,2
6914,1
6915,0
6916,2
6917,2
6918,1
6919,0
6920,2
6921,0
6922,2
6923,0
6924,2
6925,0
6926,2
6927,1
6928,0
6929,0
6930,1
6931,1
6932,0
6933,1
6934,1
6935,1
6936,2
6937,0
6938,2
6939,1
6940,2
6941,0
6942,0
6943,1
6944,0
6945,0
6946,0
6947,0
6948,2
6949,2
6950,1
6951,0
6952,0
6953,0
6954,1
6955,1
6956,0
6957,2
6958,2
6959,1
6960,0
6961,0
6962,1
6963,0
6964,0
6965,2
6966,0
6967,0
6968,0
6969,0
6970,0
6971,2
6972,2
6973,1
6974,0
6975,2
6976,2
6977,0
6978,0
6979,0
6980,0
6981,0
6982,2
6983,1
6984,2
6985,2
6986,2
6987,2
6988,0
6989,0
6990,1
6991,0
6992,0
6993,0
6994,1
6995,0
6996,0
6997,0
6998,0
6999,1
7000,2
7001,1
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,1
7009,0
7010,2
7011,1
7012,2
7013,0
7014,0
7015,0
7016,0
7017,1
7018,0
7019,0
7020,2
7021,0
7022,0
7023,2
7024,0
7025,2
7026,2
7027,1
7028,2
7029,2
7030,1
7031,0
7032,2
7033,1
7034,0
7035,0
7036,1
7037,0
7038,1
7039,0
7040,1
7041,0
7042,1
7043,0
7044,0
7045,2
7046,2
7047,2
7048,0
7049,0
7050,0
7051,0
7052,1
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,1
7061,1
7062,0
7063,0
7064,1
7065,2
7066,0
7067,0
7068,0
7069,0
7070,0
7071,0
7072,0
7073,2
7074,0
7075,0
7076,0
7077,0
7078,1
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,2
7086,0
7087,0
7088,1
7089,0
7090,2
7091,0
7092,0
7093,0
7094,0
7095,2
7096,0
7097,0
7098,0
7099,1
7100,0
7101,1
7102,2
7103,1
7104,0
7105,2
7106,1
7107,1
7108,0
7109,0
7110,1
7111,0
7112,0
7113,1
7114,0
7115,0
7116,0
7117,0
7118,0
7119,0
7120,2
7121,0
7122,1
7123,1
7124,2
7125,2
7126,0
7127,2
7128,0
7129,0
7130,0
7131,0
7132,0
7133,1
7134,1
7135,2
7136,0
7137,0
7138,0
7139,0
7140,1
7141,2
7142,2
7143,2
7144,0
7145,2
7146,1
7147,0
7148,1
7149,2
7150,2
7151,0
7152,1
7153,2
7154,2
7155,1
7156,1
7157,0
7158,2
7159,0
7160,1
7161,2
7162,0
7163,0
7164,0
7165,2
7166,0
7167,2
7168,0
7169,2
7170,1
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,2
7179,0
7180,0
7181,0
7182,0
7183,1
7184,0
7185,2
7186,1
7187,1
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,1
7195,0
7196,1
7197,0
7198,1
7199,2
7200,2
7201,2
7202,0
7203,0
7204,2
7205,0
7206,0
7207,0
7208,2
7209,0
7210,2
7211,1
7212,0
7213,1
7214,0
7215,0
7216,2
7217,0
7218,0
7219,0
7220,0
7221,2
7222,2
7223,0
7224,0
7225,0
7226,2
7227,0
7228,2
7229,0
7230,0
7231,1
7232,1
7233,1
7234,0
7235,0
7236,2
7237,1
7238,0
7239,0
7240,0
7241,0
7242,0
7243,0
7244,2
7245,0
7246,1
7247,1
7248,0
7249,0
7250,1
7251,1
7252,2
7253,2
7254,0
7255,1
7256,0
7257,0
7258,2
7259,0
7260,1
7261,2
7262,1
7263,0
7264,0
7265,2
7266,2
7267,0
7268,0
7269,0
7270,0
7271,0
7272,1
7273,0
7274,0
7275,0
7276,0
7277,0
7278,0
7279,0
7280,0
7281,0
7282,0
7283,0
7284,2
7285,0
7286,1
7287,0
7288,0
7289,1
7290,0
7291,0
7292,2
7293,2
7294,0
7295,0
7296,0
7297,0
7298,2
7299,0
7300,0
7301,2
7302,0
7303,1
7304,0
7305,0
7306,0
7307,1
7308,1
7309,0
7310,0
7311,0
7312,0
7313,2
7314,0
7315,0
7316,0
7317,0
7318,0
7319,1
7320,1
7321,0
7322,0
7323,2
7324,1
7325,0
7326,2
7327,1
7328,1
7329,1
7330,1
7331,0
7332,2
7333,2
7334,0
7335,2
7336,0
7337,1
7338,0
7339,1
7340,1
7341,0
7342,1
7343,0
7344,2
7345,0
7346,0
7347,0
7348,2
7349,0
7350,2
7351,1
7352,0
7353,0
7354,2
7355,0
7356,2
7357,0
7358,1
7359,1
7360,0
7361,0
7362,0
7363,0
7364,1
7365,0
7366,0
7367,2
7368,0
7369,1
7370,0
7371,0
7372,1
7373,0
7374,1
7375,1
7376,1
7377,2
7378,0
7379,2
7380,1
7381,1
7382,2
7383,0
7384,0
7385,2
7386,1
7387,0
7388,1
7389,0
7390,2
7391,2
7392,0
7393,1
7394,2
7395,1
7396,2
7397,2
7398,2
7399,0
7400,0
7401,0
7402,0
7403,1
7404,2
7405,0
7406,0
7407,0
7408,0
7409,2
7410,0
7411,1
7412,2
7413,1
7414,0
7415,1
7416,0
7417,1
7418,0
7419,0
7420,0
7421,2
7422,0
7423,0
7424,0
7425,0
7426,2
7427,0
7428,0
7429,2
7430,1
7431,0
7432,0
7433,0
7434,0
7435,1
7436,1
7437,0
7438,0
7439,0
7440,0
7441,2
7442,1
7443,0
7444,1
7445,0
7446,0
7447,1
7448,2
7449,2
7450,0
7451,0
7452,0
7453,1
7454,0
7455,0
7456,0
7457,0
7458,1
7459,2
7460,0
7461,0
7462,2
7463,0
7464,1
7465,1
7466,0
7467,1
7468,0
7469,1
7470,0
7471,0
7472,1
7473,0
7474,2
7475,0
7476,1
7477,2
7478,0
7479,2
7480,0
7481,0
7482,0
7483,2
7484,0
7485,0
7486,2
7487,0
7488,1
7489,0
7490,0
7491,0
7492,2
7493,0
7494,2
7495,2
7496,0
7497,2
7498,1
7499,0
7500,2
7501,0
7502,0
7503,1
7504,1
7505,0
7506,2
7507,0
7508,0
7509,2
7510,1
7511,2
7512,1
7513,1
7514,0
7515,1
7516,0
7517,0
7518,0
7519,1
7520,0
7521,1
7522,1
7523,1
7524,0
7525,2
7526,0
7527,2
7528,0
7529,2
7530,0
7531,0
7532,1
7533,1
7534,2
7535,1
7536,1
7537,0
7538,0
7539,2
7540,0
7541,1
7542,1
7543,0
7544,0
7545,0
7546,1
7547,0
7548,2
7549,0
7550,0
7551,2
7552,0
7553,0
7554,0
7555,0
7556,0
7557,1
7558,0
7559,0
7560,0
7561,2
7562,0
7563,0
7564,0
7565,1
7566,0
7567,1
7568,1
7569,0
7570,2
7571,0
7572,0
7573,1
7574,1
7575,2
7576,1
7577,0
7578,0
7579,2
7580,0
7581,1
7582,0
7583,0
7584,0
7585,2
7586,0
7587,2
7588,0
7589,1
7590,0
7591,1
7592,0
7593,2
7594,2
7595,0
7596,2
7597,0
7598,2
7599,0
7600,0
7601,1
7602,0
7603,0
7604,1
7605,0
7606,0
7607,0
7608,1
7609,0
7610,1
7611,1
7612,1
7613,1
7614,1
7615,1
7616,0
7617,0
7618,0
7619,2
7620,1
7621,0
7622,0
7623,0
7624,1
7625,0
7626,0
7627,0
7628,2
7629,0
7630,2
7631,0
7632,1
7633,0
7634,0
7635,0
7636,0
7637,0
7638,0
7639,0
7640,0
7641,0
7642,1
7643,2
7644,0
7645,0
7646,1
7647,0
7648,0
7649,2
7650,0
7651,0
7652,0
7653,0
7654,0
7655,0
7656,2
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,1
7664,0
7665,0
7666,1
7667,1
7668,0
7669,1
7670,1
7671,0
7672,1
7673,0
7674,1
7675,1
7676,2
7677,2
7678,2
7679,1
7680,0
7681,1
7682,2
7683,1
7684,2
7685,0
7686,2
7687,2
7688,0
7689,0
7690,0
7691,1
7692,2
7693,1
7694,0
7695,0
7696,0
7697,1
7698,2
7699,2
7700,2
7701,1
7702,0
7703,0
7704,0
7705,0
7706,1
7707,0
7708,0
7709,0
7710,2
7711,0
7712,2
7713,1
7714,1
7715,0
7716,1
7717,0
7718,2
7719,1
7720,0
7721,0
7722,0
7723,0
7724,2
7725,0
7726,0
7727,0
7728,1
7729,0
7730,0
7731,0
7732,0
7733,0
7734,1
7735,1
7736,2
7737,1
7738,0
7739,0
7740,2
7741,0
7742,0
7743,0
7744,1
7745,2
7746,0
7747,2
7748,1
7749,0
7750,0
7751,2
7752,0
7753,0
7754,0
7755,0
7756,1
7757,0
7758,2
7759,0
7760,2
7761,0
7762,0
7763,0
7764,1
7765,0
7766,2
7767,2
7768,0
7769,0
7770,0
7771,1
7772,0
7773,0
7774,0
7775,2
7776,0
7777,2
7778,2
7779,0
7780,1
7781,0
7782,0
7783,0
7784,0
7785,0
7786,0
7787,2
7788,1
7789,0
7790,1
7791,0
7792,0
7793,1
7794,0
7795,0
7796,2
7797,0
7798,0
7799,1
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,2
7807,2
7808,0
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,0
7816,2
7817,2
7818,2
7819,2
7820,0
7821,0
7822,1
7823,2
7824,0
7825,2
7826,0
7827,0
7828,0
7829,0
7830,0
7831,0
7832,2
7833,0
7834,0
7835,2
7836,1
7837,0
7838,2
7839,1
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,2
7847,0
7848,1
7849,0
7850,0
7851,2
7852,1
7853,1
7854,0
7855,0
7856,0
7857,2
7858,0
7859,0
7860,0
7861,2
7862,0
7863,0
7864,2
7865,0
7866,1
7867,2
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,2
7877,0
7878,0
7879,1
7880,1
7881,2
7882,0
7883,2
7884,2
7885,2
7886,0
7887,1
7888,1
7889,2
7890,1
7891,0
7892,1
7893,0
7894,0
7895,0
7896,1
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,1
7904,1
7905,1
7906,1
7907,0
7908,2
7909,2
7910,0
7911,0
7912,0
7913,2
7914,0
7915,2
7916,2
7917,0
7918,0
7919,0
7920,0
7921,1
7922,0
7923,0
7924,1
7925,1
7926,0
7927,0
7928,1
7929,1
7930,0
7931,0
7932,0
7933,0
7934,0
7935,0
7936,0
7937,2
7938,1
7939,0
7940,2
7941,2
7942,0
7943,0
7944,2
7945,0
7946,2
7947,2
7948,0
7949,2
7950,0
7951,0
7952,1
7953,2
7954,0
7955,0
7956,1
7957,1
7958,0
7959,0
7960,2
7961,0
7962,2
7963,1
7964,1
7965,0
7966,1
7967,2
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,1
7976,2
7977,2
7978,0
7979,2
7980,0
7981,0
7982,1
7983,1
7984,0
7985,0
7986,1
7987,0
7988,2
7989,0
7990,0
7991,0
7992,0
7993,1
7994,2
7995,0
7996,0
7997,0
7998,1
7999,0
8000,0
8001,2
8002,2
8003,2
8004,2
8005,2
8006,0
8007,2
8008,0
8009,0
8010,1
8011,0
8012,0
8013,0
8014,0
8015,0
8016,1
8017,0
8018,2
8019,0
8020,0
8021,1
8022,1
8023,2
8024,0
8025,0
8026,0
8027,2
8028,0
8029,1
8030,0
8031,0
8032,1
8033,2
8034,2
8035,0
8036,1
8037,2
8038,0
8039,0
8040,0
8041,2
8042,0
8043,2
8044,2
8045,1
8046,1
8047,2
8048,0
8049,0
8050,1
8051,2
8052,2
8053,2
8054,0
8055,1
8056,0
8057,1
8058,0
8059,0
8060,0
8061,0
8062,0
8063,2
8064,0
8065,0
8066,0
8067,0
8068,1
8069,0
8070,0
8071,1
8072,0
8073,2
8074,0
8075,1
8076,1
8077,0
8078,1
8079,2
8080,2
8081,2
8082,2
8083,0
8084,2
8085,0
8086,2
8087,0
8088,1
8089,2
8090,2
8091,0
8092,0
8093,0
8094,0
8095,2
8096,0
8097,1
8098,1
8099,2
8100,1
8101,2
8102,1
8103,0
8104,0
8105,2
8106,0
8107,2
8108,0
8109,1
8110,2
8111,0
8112,2
8113,0
8114,1
8115,2
8116,0
8117,0
8118,1
8119,1
8120,0
8121,0
8122,1
8123,2
8124,0
8125,0
8126,0
8127,0
8128,1
8129,0
8130,1
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,2
8138,0
8139,0
8140,0
8141,0
8142,1
8143,1
8144,0
8145,1
8146,1
8147,2
8148,0
8149,0
8150,0
8151,0
8152,0
8153,1
8154,0
8155,2
8156,0
8157,0
8158,0
8159,0
8160,2
8161,0
8162,0
8163,0
8164,0
8165,1
8166,1
8167,0
8168,1
8169,0
8170,2
8171,0
8172,2
8173,0
8174,0
8175,0
8176,2
8177,2
8178,0
8179,0
8180,0
8181,0
8182,0
8183,1
8184,0
8185,1
8186,0
8187,0
8188,1
8189,0
8190,0
8191,0
8192,0
8193,0
8194,0
8195,0
8196,1
8197,0
8198,2
8199,0
8200,0
8201,2
8202,0
8203,2
8204,2
8205,0
8206,1
8207,0
8208,1
8209,1
8210,0
8211,2
8212,0
8213,1
8214,0
8215,2
8216,0
8217,2
8218,0
8219,2
8220,1
8221,0
8222,1
8223,1
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,2
8231,0
8232,0
8233,2
8234,2
8235,0
8236,0
8237,1
8238,0
8239,0
8240,0
8241,0
8242,0
8243,2
8244,0
8245,2
8246,1
8247,0
8248,0
8249,0
8250,1
8251,1
8252,1
8253,1
8254,0
8255,1
8256,0
8257,0
8258,1
8259,1
8260,0
8261,0
8262,0
8263,1
8264,0
8265,2
8266,0
8267,1
8268,2
8269,1
8270,1
8271,1
8272,0
8273,2
8274,1
8275,0
8276,0
8277,0
8278,0
8279,0
8280,2
8281,1
8282,0
8283,2
8284,1
8285,0
8286,0
8287,0
8288,0
8289,0
8290,2
8291,0
8292,0
8293,0
8294,0
8295,1
8296,0
8297,0
8298,0
8299,0
8300,0
8301,2
8302,0
8303,1
8304,2
8305,2
8306,0
8307,0
8308,0
8309,1
8310,1
8311,1
8312,2
8313,0
8314,2
8315,0
8316,1
8317,0
8318,1
8319,0
8320,0
8321,1
8322,0
8323,0
8324,0
8325,0
8326,2
8327,0
8328,0
8329,1
8330,0
8331,2
8332,0
8333,1
8334,1
8335,0
8336,0
8337,1
8338,1
8339,0
8340,0
8341,0
8342,1
8343,1
8344,1
8345,0
8346,0
8347,0
8348,0
8349,0
8350,2
8351,1
8352,0
8353,2
8354,0
8355,0
8356,2
8357,2
8358,2
8359,0
8360,1
8361,0
8362,0
8363,1
8364,1
8365,0
8366,1
8367,1
8368,2
8369,1
8370,2
8371,0
8372,0
8373,2
8374,2
8375,0
8376,1
8377,1
8378,0
8379,0
8380,2
8381,0
8382,1
8383,1
8384,0
8385,2
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,1
8393,0
8394,2
8395,0
8396,2
8397,0
8398,0
8399,1
8400,2
8401,1
8402,0
8403,0
8404,0
8405,0
8406,1
8407,1
8408,0
8409,2
8410,0
8411,1
8412,2
8413,2
8414,1
8415,2
8416,0
8417,2
8418,0
8419,2
8420,0
8421,2
8422,0
8423,1
8424,1
8425,0
8426,1
8427,0
8428,2
8429,2
8430,0
8431,0
8432,0
8433,1
8434,0
8435,1
8436,2
8437,1
8438,0
8439,1
8440,2
8441,1
8442,1
8443,1
8444,0
8445,2
8446,1
8447,2
8448,0
8449,0
8450,0
8451,0
8452,0
8453,2
8454,1
8455,0
8456,1
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,0
8465,0
8466,0
8467,1
8468,2
8469,1
8470,2
8471,2
8472,2
8473,2
8474,0
8475,2
8476,0
8477,0
8478,2
8479,2
8480,0
8481,2
8482,2
8483,0
8484,2
8485,1
8486,0
8487,0
8488,0
8489,0
8490,0
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,2
8499,0
8500,0
8501,1
8502,0
8503,0
8504,0
8505,0
8506,0
8507,1
8508,0
8509,1
8510,0
8511,0
8512,0
8513,1
8514,0
8515,2
8516,2
8517,0
8518,2
8519,1
8520,2
8521,1
8522,0
8523,0
8524,2
8525,0
8526,0
8527,1
8528,0
8529,2
8530,2
8531,0
8532,1
8533,2
8534,0
8535,0
8536,2
8537,1
8538,2
8539,1
8540,0
8541,0
8542,1
8543,1
8544,0
8545,0
8546,0
8547,2
8548,1
8549,0
8550,0
8551,0
8552,0
8553,0
8554,0
8555,0
8556,0
8557,2
8558,1
8559,2
8560,0
8561,2
8562,0
8563,2
8564,0
8565,0
8566,0
8567,1
8568,0
8569,0
8570,0
8571,0
8572,0
8573,2
8574,0
8575,0
8576,1
8577,0
8578,1
8579,2
8580,2
8581,0
8582,2
8583,0
8584,2
8585,0
8586,2
8587,0
8588,0
8589,0
8590,1
8591,1
8592,1
8593,0
8594,0
8595,0
